espn_team_id,name,nickname,abbreviation,logo,display_name,short_display_name
247435,Minor Counties Under-25s,Minor Counties Under-25s,MCCAU,,Minor Counties Under-25s,MCCAU
24262,North County,North County,,,North County,
154,Switzerland,Switzerland,SUI,https://a.espncdn.com/i/teamlogos/cricket/500/154.png,Switzerland,SUI
287571,Northerns (Zimbabwe),Northerns (Zimbabwe),NTHS,,Northerns (Zimbabwe),NTHS
2856,Lahore Region,Lahore Region,,,Lahore Region,
1336150,West Indies Women Under-19s,West Indies Women Under-19s,WI-W,https://a.espncdn.com/i/teamlogos/cricket/500/1336150.png,West Indies Women Under-19s,WI-W
3328,South Africa Women,South Africa Women,SA-W,https://a.espncdn.com/i/teamlogos/cricket/500/3328.png,South Africa Women,SA-W
3798,UWI Vice Chancellor's XI,UWI Vice Chancellor's XI,UVCXI,,UWI Vice Chancellor's XI,UVCXI
385,Northern Suburbs (Brisbane),Northern Suburbs (Brisbane),N Sub,,Northern Suburbs (Brisbane),N Sub
1204500,London Spirit (Men),London Spirit (Men),LS-M,https://a.espncdn.com/i/teamlogos/cricket/500/1204500.png,London Spirit (Men),LS-M
241522,Rajasthan Cricket Association President's XI,Rajasthan Cricket Association President's XI,RCAPX,,Rajasthan Cricket Association President's XI,RCAPX
61,Bhutan,Bhutan,BHU,https://a.espncdn.com/i/teamlogos/cricket/500/61.png,Bhutan,BHU
1253484,Bangladesh Legends,Bangladesh Legends,BAN-L,https://a.espncdn.com/i/teamlogos/cricket/500/1253484.png,Bangladesh Legends,BAN-L
3375,Aberdeenshire,Aberdeenshire,,,Aberdeenshire,
469305,Hampshire Under-15s,Hampshire Under-15s,,,Hampshire Under-15s,
3528,John Keells Group,John Keells Group,,,John Keells Group,
1320786,Papua New Guinea Under-19s Women,Papua New Guinea Under-19s Women,PU19W,https://a.espncdn.com/i/teamlogos/cricket/500/1320786.png,Papua New Guinea Under-19s Women,PU19W
814369,Khyber-Pakhtunkhwa Fighters,Khyber-Pakhtunkhwa Fighters,Fight,,Khyber-Pakhtunkhwa Fighters,Fight
1247348,Lumbini Province,Lumbini Province,LP,https://a.espncdn.com/i/teamlogos/cricket/500/1247348.png,Lumbini Province,LP
2472,Canterbury 'B' Women,Canterbury 'B' Women,,,Canterbury 'B' Women,
3638,Uva,Uva,,,Uva,
3716,Antigua,Antigua,ANTG,,Antigua,ANTG
423861,Australian Capital Territory Under-23s,Australian Capital Territory Under-23s,ACT23,,Australian Capital Territory Under-23s,ACT23
470502,Durham Under-17s,Durham Under-17s,,,Durham Under-17s,
1156783,Meghalaya,Meghalaya,MEGHA,https://a.espncdn.com/i/teamlogos/cricket/500/1156783.png,Meghalaya,MEGHA
2780,Karachi C,Karachi C,,,Karachi C,
461,Queensland Academy of Sport,Queensland Academy of Sport,QAS,,Queensland Academy of Sport,QAS
3034,Pakistan Security Printing Corporation,Pakistan Security Printing Corporation,,,Pakistan Security Printing Corporation,
293845,Asia Women XI,Asia Women XI,AsaWn,,Asia Women XI,AsaWn
45273,Kongonis,Kongonis,Kngns,,Kongonis,Kngns
469805,Nottinghamshire Under-15s,Nottinghamshire Under-15s,,,Nottinghamshire Under-15s,
1221,Northamptonshire,Northamptonshire,NHNTS,https://a.espncdn.com/i/teamlogos/cricket/500/1221.png,Northamptonshire,NHNTS
335973,Punjab Kings,Punjab Kings,PBKS,https://a.espncdn.com/i/teamlogos/cricket/500/335973.png,Punjab Kings,PBKS
1302514,Eagles Women,Eagles Women,EAG-W,https://a.espncdn.com/i/teamlogos/cricket/500/1302514.png,Eagles Women,EAG-W
2747,Habib Bank Limited,Habib Bank Limited,HBL,,Habib Bank Limited,HBL
1145644,Aboriginal XI Women,Aboriginal XI Women,ABG-W,,Aboriginal XI Women,ABG-W
303394,Denmark Under-23s,Denmark Under-23s,,,Denmark Under-23s,
1621,Bengal Cricket Association XI,Bengal Cricket Association XI,CABXI,,Bengal Cricket Association XI,CABXI
1732,Gujarat President's XI,Gujarat President's XI,,,Gujarat President's XI,
545926,Nigeria Women,Nigeria Women,NGA-W,https://a.espncdn.com/i/teamlogos/cricket/500/545926.png,Nigeria Women,NGA-W
75,Czech Republic,Czech Republic,CZK-R,https://a.espncdn.com/i/teamlogos/cricket/500/75.png,Czech Republic,CZK-R
3563,Palink Sports Club,Palink Sports Club,Palnk,,Palink Sports Club,Palnk
55,Asia XI,Asia XI,Asia,,Asia XI,Asia
545927,Sierra Leone Women,Sierra Leone Women,SLE-W,https://a.espncdn.com/i/teamlogos/cricket/500/545927.png,Sierra Leone Women,SLE-W
973759,Kunar Province Under-17s,Kunar Province Under-17s,KUU17,,Kunar Province Under-17s,KUU17
2469,Canterbury,Canterbury,CANT,https://a.espncdn.com/i/teamlogos/cricket/500/2469.png,Canterbury,CANT
2600,Wellington,Wellington,WELL,https://a.espncdn.com/i/teamlogos/cricket/500/2600.png,Wellington,WELL
1814,India B Women,India B Women,IND-B,https://a.espncdn.com/i/teamlogos/cricket/500/1814.png,India B Women,IND-B
501840,Waterkloof High School,Waterkloof High School,Water,,Waterkloof High School,Water
1208121,Southern Brave (Women),Southern Brave (Women),SB-W,https://a.espncdn.com/i/teamlogos/cricket/500/1208121.png,Southern Brave (Women),SB-W
427428,Goa Cricket Association XI,Goa Cricket Association XI,,,Goa Cricket Association XI,
1076100,Nangarhar Province Under-16s,Nangarhar Province Under-16s,NaU16,,Nangarhar Province Under-16s,NaU16
1273795,Bulls XI,Bulls XI,BUL,https://a.espncdn.com/i/teamlogos/cricket/500/1273795.png,Bulls XI,BUL
2075,State Bank of Mysore,State Bank of Mysore,,,State Bank of Mysore,
1273790,Panthers XI,Panthers XI,PAN,https://a.espncdn.com/i/teamlogos/cricket/500/1273790.png,Panthers XI,PAN
195,ACB Chairman's XI,ACB Chairman's XI,,,ACB Chairman's XI,
743633,Super 3s Team B,Super 3s Team B,SUP3B,,Super 3s Team B,SUP3B
364487,CH Gayle's XI,CH Gayle's XI,,,CH Gayle's XI,
2138,Tamil Nadu Under-16s,Tamil Nadu Under-16s,,,Tamil Nadu Under-16s,
3377,Arbroath,Arbroath,,,Arbroath,
682,Dhaka Division,Dhaka Division,DHA,https://a.espncdn.com/i/teamlogos/cricket/500/682.png,Dhaka Division,DHA
3383,Carlton (Scotland),Carlton (Scotland),,,Carlton (Scotland),
1336139,Bangladesh Women Under-19s,Bangladesh Women Under-19s,BAN-W,https://a.espncdn.com/i/teamlogos/cricket/500/1336139.png,Bangladesh Women Under-19s,BAN-W
3353,Warriors,Warriors,WAR,https://a.espncdn.com/i/teamlogos/cricket/500/3353.png,Warriors,WAR
1117814,Multan Sultans,Multan Sultans,MS,https://a.espncdn.com/i/teamlogos/cricket/500/1117814.png,Multan Sultans,MS
3860,Zimbabwe B,Zimbabwe B,,,Zimbabwe B,
2706,Faisalabad Region,Faisalabad Region,FSLB,https://a.espncdn.com/i/teamlogos/cricket/500/2706.png,Faisalabad Region,FSLB
1272112,Overseas Warriors,Overseas Warriors,OW,,Overseas Warriors,OW
560851,Devon Women,Devon Women,DevWm,,Devon Women,DevWm
1659,Central Provinces and Berar,Central Provinces and Berar,,,Central Provinces and Berar,
424006,Mid West Rhinos,Mid West Rhinos,RHINO,https://a.espncdn.com/i/teamlogos/cricket/500/424006.png,Mid West Rhinos,RHINO
1195353,Graeme Hick XII,Graeme Hick XII,HICK,,Graeme Hick XII,HICK
2063,Rest of India Under-19s,Rest of India Under-19s,ROI19,,Rest of India Under-19s,ROI19
642421,Trinbago Knight Riders,Trinbago Knight Riders,TKR,https://a.espncdn.com/i/teamlogos/cricket/500/642421.png,Trinbago Knight Riders,TKR
265692,Natal (SACB),Natal (SACB),,,Natal (SACB),
514779,Nagenahira Nagas,Nagenahira Nagas,Nagas,,Nagenahira Nagas,Nagas
486,Redlands,Redlands,,,Redlands,
364249,Highveld Women,Highveld Women,HghWn,,Highveld Women,HghWn
1396,CI Thornton's XI,CI Thornton's XI,,,CI Thornton's XI,
1013581,Kunar Province,Kunar Province,KUNAR,,Kunar Province,KUNAR
1757,Haryana,Haryana,HRYNA,https://a.espncdn.com/i/teamlogos/cricket/500/1757.png,Haryana,HRYNA
594844,Northern Cape Under-17s,Northern Cape Under-17s,NCU17,,Northern Cape Under-17s,NCU17
1260,Oxfordshire Women,Oxfordshire Women,Oxowm,,Oxfordshire Women,Oxowm
426690,Southern Ladies Cricket Club,Southern Ladies Cricket Club,SLCC,,Southern Ladies Cricket Club,SLCC
218195,Indian Oil Corporation XI,Indian Oil Corporation XI,IOCXI,,Indian Oil Corporation XI,IOCXI
942833,Chattogram Challengers,Chattogram Challengers,CC,https://a.espncdn.com/i/teamlogos/cricket/500/942833.png,Chattogram Challengers,CC
316591,Delhi Giants,Delhi Giants,Giant,,Delhi Giants,Giant
97,Iran,Iran,Iran,https://a.espncdn.com/i/teamlogos/cricket/500/97.png,Iran,Iran
2322,Nepal Under-15s,Nepal Under-15s,,,Nepal Under-15s,
1129282,Kerala Knights,Kerala Knights,KK,https://a.espncdn.com/i/teamlogos/cricket/500/1129282.png,Kerala Knights,KK
3555,North Central Province,North Central Province,,,North Central Province,
789651,Mis Ainak Region,Mis Ainak Region,MAR,https://a.espncdn.com/i/teamlogos/cricket/500/789651.png,Mis Ainak Region,MAR
2759,Income Tax Department,Income Tax Department,,,Income Tax Department,
2202,Wills' XI,Wills' XI,,,Wills' XI,
1826,Railways (India) Women,Railways (India) Women,RLY-W,,Railways (India) Women,RLY-W
315248,Combined Campuses and Colleges,Combined Campuses and Colleges,CC&C,https://a.espncdn.com/i/teamlogos/cricket/500/315248.png,Combined Campuses and Colleges,CC&C
2295,Kenya Under-17s,Kenya Under-17s,,,Kenya Under-17s,
1387247,Bangla Tigers Mississauga,Bangla Tigers Mississauga,BTM,https://a.espncdn.com/i/teamlogos/cricket/500/1387247.png,Bangla Tigers Mississauga,BTM
1061,Hampshire Women,Hampshire Women,Hanwm,,Hampshire Women,Hanwm
659945,Rising Stars Chuis,Rising Stars Chuis,Chuis,,Rising Stars Chuis,Chuis
2320,Nepal Under-19s,Nepal Under-19s,NEP19,https://a.espncdn.com/i/teamlogos/cricket/500/2320.png,Nepal Under-19s,NEP19
930543,Danube Lions,Danube Lions,Danub,,Danube Lions,Danub
672,Bangladesh Under-19s,Bangladesh Under-19s,BD19,https://a.espncdn.com/i/teamlogos/cricket/500/672.png,Bangladesh Under-19s,BD19
3871,Zimbabwe Under-19s,Zimbabwe Under-19s,ZIM19,https://a.espncdn.com/i/teamlogos/cricket/500/3871.png,Zimbabwe Under-19s,ZIM19
3116,Service Industries,Service Industries,Serv,,Service Industries,Serv
423860,Queensland Under-23s,Queensland Under-23s,Qld23,,Queensland Under-23s,Qld23
3736,Demerara,Demerara,,,Demerara,
675,Biman Bangladesh,Biman Bangladesh,Biman,,Biman Bangladesh,Biman
1275089,Cameroon Women,Cameroon Women,CMR-W,https://a.espncdn.com/i/teamlogos/cricket/500/1275089.png,Cameroon Women,CMR-W
815,Berkshire Women,Berkshire Women,Berwm,,Berkshire Women,Berwm
509483,Glamorgan Under-15s,Glamorgan Under-15s,,,Glamorgan Under-15s,
1234896,Tamim XI,Tamim XI,TM-XI,,Tamim XI,TM-XI
971,England Under-19s,England Under-19s,ENG19,https://a.espncdn.com/i/teamlogos/cricket/500/971.png,England Under-19s,ENG19
1336149,Ireland Women Under-19s,Ireland Women Under-19s,IRE-W,https://a.espncdn.com/i/teamlogos/cricket/500/1336149.png,Ireland Women Under-19s,IRE-W
642559,Samoa Under-19s,Samoa Under-19s,Sam19,https://a.espncdn.com/i/teamlogos/cricket/500/642559.png,Samoa Under-19s,Sam19
1771,Hyderabad Under-25s,Hyderabad Under-25s,,,Hyderabad Under-25s,
157,The Rest,The Rest,,,The Rest,
677,Brothers Union,Brothers Union,BU,https://a.espncdn.com/i/teamlogos/cricket/500/677.png,Brothers Union,BU
64,Belize,Belize,Blz,https://a.espncdn.com/i/teamlogos/cricket/500/64.png,Belize,Blz
1560,Baroda Under-14s,Baroda Under-14s,,,Baroda Under-14s,
524723,Spain Under-19s,Spain Under-19s,ESP19,,Spain Under-19s,ESP19
1163304,Rajputs,Rajputs,RAJ,https://a.espncdn.com/i/teamlogos/cricket/500/1163304.png,Rajputs,RAJ
536705,Rangpur Division,Rangpur Division,RAN,https://a.espncdn.com/i/teamlogos/cricket/500/536705.png,Rangpur Division,RAN
642417,St Lucia Kings,St Lucia Kings,SLK,https://a.espncdn.com/i/teamlogos/cricket/500/642417.png,St Lucia Kings,SLK
1394786,Cook Islands Women,Cook Islands Women,COK-W,https://a.espncdn.com/i/teamlogos/cricket/500/1394786.png,Cook Islands Women,COK-W
2470,Canterbury A,Canterbury A,,,Canterbury A,
2135,Tamil Nadu Combined Districts XI,Tamil Nadu Combined Districts XI,,,Tamil Nadu Combined Districts XI,
3156,Saudi Arabia Under-17s,Saudi Arabia Under-17s,,,Saudi Arabia Under-17s,
1047333,Nellai Royal Kings,Nellai Royal Kings,NRK,https://a.espncdn.com/i/teamlogos/cricket/500/1047333.png,Nellai Royal Kings,NRK
451853,Hong Kong Under-16s,Hong Kong Under-16s,HK16s,https://a.espncdn.com/i/teamlogos/cricket/500/451853.png,Hong Kong Under-16s,HK16s
2023,Punjab Women (India),Punjab Women (India),PJB-W,https://a.espncdn.com/i/teamlogos/cricket/500/2023.png,Punjab Women (India),PJB-W
517544,Durham Under-13s,Durham Under-13s,,,Durham Under-13s,
511250,Gloucestershire Under-14s,Gloucestershire Under-14s,,,Gloucestershire Under-14s,
440796,India Red Women,India Red Women,INRW,,India Red Women,INRW
595173,Northern Cape Under-13s,Northern Cape Under-13s,NCU13,,Northern Cape Under-13s,NCU13
3733,Combined Islands,Combined Islands,,,Combined Islands,
1786,Indian Board President's XI,Indian Board President's XI,IBPXI,,Indian Board President's XI,IBPXI
2302,Kuwait Under-17s,Kuwait Under-17s,,,Kuwait Under-17s,
659501,Ruhuna Reds,Ruhuna Reds,RuhRd,,Ruhuna Reds,RuhRd
1420,Wales,Wales,Wales,,Wales,Wales
549989,Sylhet Royals,Sylhet Royals,Royal,,Sylhet Royals,Royal
2596,Wairarapa,Wairarapa,,,Wairarapa,
1118,Lancashire Cricket Board,Lancashire Cricket Board,,,Lancashire Cricket Board,
414960,Jersey Under-17s,Jersey Under-17s,,,Jersey Under-17s,
1106,Kent Women,Kent Women,Kntwm,https://a.espncdn.com/i/teamlogos/cricket/500/1106.png,Kent Women,Kntwm
920,Dorset Under-17s,Dorset Under-17s,,,Dorset Under-17s,
1449926,India D,India D,IND-D,https://a.espncdn.com/i/teamlogos/cricket/500/1449926.png,India D,IND-D
384201,Gloucestershire Academy,Gloucestershire Academy,,,Gloucestershire Academy,
1034421,Southern Vipers,Southern Vipers,VP,https://a.espncdn.com/i/teamlogos/cricket/500/1034421.png,Southern Vipers,VP
452390,Singapore Under-16s,Singapore Under-16s,,,Singapore Under-16s,
1088,Huntingdonshire,Huntingdonshire,,,Huntingdonshire,
386876,Easterns Women,Easterns Women,EstWm,,Easterns Women,EstWm
1075499,Cricket South Africa Invitation XI,Cricket South Africa Invitation XI,SA-XI,https://a.espncdn.com/i/teamlogos/cricket/500/1075499.png,Cricket South Africa Invitation XI,SA-XI
1990,Orissa Under-16s,Orissa Under-16s,,,Orissa Under-16s,
2789,Karachi Region Whites,Karachi Region Whites,KARW,https://a.espncdn.com/i/teamlogos/cricket/500/2789.png,Karachi Region Whites,KARW
659495,Kandurata Maroons,Kandurata Maroons,KanMa,,Kandurata Maroons,KanMa
88,Hungary,Hungary,HUN,https://a.espncdn.com/i/teamlogos/cricket/500/88.png,Hungary,HUN
2527,North Island,North Island,NISLD,,North Island,NISLD
385285,United Arab Emirates Under-19s Women,United Arab Emirates Under-19s Women,UWU19,https://a.espncdn.com/i/teamlogos/cricket/500/385285.png,United Arab Emirates Under-19s Women,UWU19
1204498,Oval Invincibles (Men),Oval Invincibles (Men),OI-M,https://a.espncdn.com/i/teamlogos/cricket/500/1204498.png,Oval Invincibles (Men),OI-M
887,Cornwall,Cornwall,Cwall,https://a.espncdn.com/i/teamlogos/cricket/500/887.png,Cornwall,Cwall
2291,Jaffery Sports Club,Jaffery Sports Club,,,Jaffery Sports Club,
2556,New Zealand Invitation XI,New Zealand Invitation XI,NZInv,,New Zealand Invitation XI,NZInv
312440,Australia Under-21s Women,Australia Under-21s Women,U21Wm,,Australia Under-21s Women,U21Wm
2117,Sukkur,Sukkur,,,Sukkur,
267411,ICC Winter Training Camp XI,ICC Winter Training Camp XI,,,ICC Winter Training Camp XI,
959253,Leo Lions,Leo Lions,LeoLn,,Leo Lions,LeoLn
1950,Madras Rubber Factory,Madras Rubber Factory,MRF,,Madras Rubber Factory,MRF
932,East Anglia Women,East Anglia Women,,,East Anglia Women,
405743,Pakistan Cricket Board Chairman's XI,Pakistan Cricket Board Chairman's XI,PCBXI,,Pakistan Cricket Board Chairman's XI,PCBXI
747551,Basnahira Province Women,Basnahira Province Women,BASWM,,Basnahira Province Women,BASWM
509402,Essex Under-13s,Essex Under-13s,,,Essex Under-13s,
1076112,Kabul Province Under-16s,Kabul Province Under-16s,KUU16,,Kabul Province Under-16s,KUU16
1832,Jammu & Kashmir Under-22s,Jammu & Kashmir Under-22s,,,Jammu & Kashmir Under-22s,
896431,Adelaide Strikers Women,Adelaide Strikers Women,AS-W,https://a.espncdn.com/i/teamlogos/cricket/500/896431.png,Adelaide Strikers Women,AS-W
2522,Northern Districts Women,Northern Districts Women,ND-W,https://a.espncdn.com/i/teamlogos/cricket/500/2522.png,Northern Districts Women,ND-W
1767,Hyderabad Under-14s,Hyderabad Under-14s,,,Hyderabad Under-14s,
2165,United Province,United Province,,,United Province,
1488,Gibraltar Under-19s,Gibraltar Under-19s,Gib19,https://a.espncdn.com/i/teamlogos/cricket/500/1488.png,Gibraltar Under-19s,Gib19
308071,Trinidad & Tobago Under-17s Women,Trinidad & Tobago Under-17s Women,TTU17,,Trinidad & Tobago Under-17s Women,TTU17
3296,University of Pretoria,University of Pretoria,TUKS,,University of Pretoria,TUKS
3601,Sri Lanka Cricket Combined XI,Sri Lanka Cricket Combined XI,SLCXI,,Sri Lanka Cricket Combined XI,SLCXI
501843,King Edward VII High School,King Edward VII High School,,,King Edward VII High School,
418,New South Wales Women,New South Wales Women,NSW-W,https://a.espncdn.com/i/teamlogos/cricket/500/418.png,New South Wales Women,NSW-W
3000,Pakistan Emerging Team,Pakistan Emerging Team,PAK-E,,Pakistan Emerging Team,PAK-E
485973,Border Under-15s,Border Under-15s,BrU15,,Border Under-15s,BrU15
3778,Saints Sports Club,Saints Sports Club,,,Saints Sports Club,
1204501,Birmingham Phoenix (Men),Birmingham Phoenix (Men),BP-M,https://a.espncdn.com/i/teamlogos/cricket/500/1204501.png,Birmingham Phoenix (Men),BP-M
594850,KwaZulu-Natal Inland Under-17s,KwaZulu-Natal Inland Under-17s,KZI17,,KwaZulu-Natal Inland Under-17s,KZI17
471204,Worcestershire Under-14s,Worcestershire Under-14s,,,Worcestershire Under-14s,
1204574,Deccan Gladiators,Deccan Gladiators,DG,https://a.espncdn.com/i/teamlogos/cricket/500/1204574.png,Deccan Gladiators,DG
1199296,Bravo XI,Bravo XI,BR-XI,,Bravo XI,BR-XI
1920,Maharashtra XI,Maharashtra XI,MCAXI,,Maharashtra XI,MCAXI
962,ECB National Academy,ECB National Academy,,,ECB National Academy,
72,Croatia,Croatia,CRT,https://a.espncdn.com/i/teamlogos/cricket/500/72.png,Croatia,CRT
3337,South Western Districts,South Western Districts,SWD,https://a.espncdn.com/i/teamlogos/cricket/500/3337.png,South Western Districts,SWD
422120,Dr DY Patil Sports Academy,Dr DY Patil Sports Academy,DYPSA,,Dr DY Patil Sports Academy,DYPSA
1256753,Hong Kong Islanders,Hong Kong Islanders,HKG-I,https://a.espncdn.com/i/teamlogos/cricket/500/1256753.png,Hong Kong Islanders,HKG-I
2516,Northern Districts,Northern Districts,ND,https://a.espncdn.com/i/teamlogos/cricket/500/2516.png,Northern Districts,ND
2362,HCC,HCC,HCC,,HCC,HCC
8437,Forest Hill,Forest Hill,,,Forest Hill,
1034417,Lancashire Thunder,Lancashire Thunder,LT,,Lancashire Thunder,LT
904,Derbyshire,Derbyshire,DERBS,https://a.espncdn.com/i/teamlogos/cricket/500/904.png,Derbyshire,DERBS
963419,Australia Governor-General's XI,Australia Governor-General's XI,GOVXI,,Australia Governor-General's XI,GOVXI
1156778,Jharkhand,Jharkhand,JHK,https://a.espncdn.com/i/teamlogos/cricket/500/1156778.png,Jharkhand,JHK
3346,Transvaal Women,Transvaal Women,,,Transvaal Women,
964569,Galle Guardians,Galle Guardians,Guard,,Galle Guardians,Guard
1561,Baroda Under-16s,Baroda Under-16s,,,Baroda Under-16s,
1199298,Pollard XI,Pollard XI,PO-XI,,Pollard XI,PO-XI
578,University of New South Wales,University of New South Wales,UnNSW,,University of New South Wales,UnNSW
3,South Africa,South Africa,SA,https://a.espncdn.com/i/teamlogos/cricket/500/3.png,South Africa,SA
540229,Nottinghamshire XI,Nottinghamshire XI,NOTXI,,Nottinghamshire XI,NOTXI
3484,Ananda College,Ananda College,AnaCo,,Ananda College,AnaCo
592,Victoria Institute of Sport,Victoria Institute of Sport,,,Victoria Institute of Sport,
477,Queensland XI,Queensland XI,QLDXI,,Queensland XI,QLDXI
134,Portugal,Portugal,PORT,https://a.espncdn.com/i/teamlogos/cricket/500/134.png,Portugal,PORT
298,Fitzroy-Doncaster,Fitzroy-Doncaster,,,Fitzroy-Doncaster,
158,Turkey,Turkey,TKY,https://a.espncdn.com/i/teamlogos/cricket/500/158.png,Turkey,TKY
2478,Canterbury Under-19s,Canterbury Under-19s,,,Canterbury Under-19s,
1369,Surrey Women,Surrey Women,Surwm,https://a.espncdn.com/i/teamlogos/cricket/500/1369.png,Surrey Women,Surwm
3630,Sinhalese Sports Club,Sinhalese Sports Club,SSC,https://a.espncdn.com/i/teamlogos/cricket/500/3630.png,Sinhalese Sports Club,SSC
